,tran_0,tran_0_fb_terms,tran_1,tran_1_fb_docs,map
10,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",2,0.3887143440473055
11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",3,0.3996295252810048
12,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",4,0.3921379254015314
13,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",5,0.3852232717304512
14,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",6,0.3896843948595384
15,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",7,0.39396639263146205
16,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",8,0.398684030533777
17,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",9,0.38073403838853503
18,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",1,0.36552958786050993
19,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",2,0.38968470898340185
20,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7f0f2348fa10 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x3c93010 at 0x7f0f23467390>>)",3,0.40625312168747696
