,0
In_expB2,0.3980265107106257
InB2,0.3958939217907129
In_expC2,0.3843430952063383
TF_IDF,0.3806423915246759
BM25,0.3799349965281792
InL2,0.3781659241010831
DFR_BM25,0.3778032210472951
DLH13,0.376460409300174
DFIC,0.37622150069358645
DFIZ,0.3750097068092482
LGD,0.3734125261456092
DPH,0.3732993477015663
LemurTF_IDF,0.3727493617589925
DFReeKLIM,0.3711733211271857
XSqrA_M,0.36923210292530184
Js_KLs,0.3686150986978445
DFRee,0.3682128852243273
Hiemstra_LM,0.3579671806327807
DLH,0.352958968659159
BB2,0.3450195278665529
PL2,0.34046886942961796
IFB2,0.3180221762889876
DirichletLM,0.30667998569362703
CoordinateMatch,0.23607412466704555
Tf,0.05387348390323807
Dl,0.0008982783968062584
Null,0.0001735208148168247
