,tran_0,tran_0_fb_terms,tran_1,tran_1_fb_docs,map
11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",40,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.4238748990813654
12,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",60,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",1,0.40161781054179324
13,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",60,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",2,0.4156791267154183
14,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",60,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",3,0.4113970918630154
15,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",60,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.41778304054645005
16,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",80,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",1,0.40063571257718356
17,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",80,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",2,0.41636219473937225
18,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",80,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",3,0.41577011966394367
19,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",80,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.416600240162829
20,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",100,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",1,0.40264948950022406
21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",100,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",2,0.41645818390262074
22,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",100,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",3,0.4106683591465962
23,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",100,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.4200117343714498
24,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",120,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",1,0.40258155962290226
25,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",120,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",2,0.41603590177185285
26,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",120,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",3,0.4109710926092072
27,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",120,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.4195420277606303
28,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",140,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",1,0.40205017808729077
29,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",140,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",2,0.4145219072339917
30,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",140,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",3,0.4106461022662855
31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",140,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",4,0.42119561863606386
32,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",160,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",1,0.4020691555911081
33,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",160,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,4,200,<org.terrier.querying.RM3 at 0x7f61935a7f60 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x336f9a8 at 0x7f6171cb2410>>)",2,0.4100125404003085
