,0
InL2,0.3737588471289325
LemurTF_IDF,0.37115543204831825
InB2,0.36692208539079857
In_expB2,0.3666320189257782
DPH,0.36473668158182143
DLH13,0.36384123603065904
In_expC2,0.35858807261678793
DFReeKLIM,0.35738588517183373
Js_KLs,0.35651417348981596
TF_IDF,0.3536285124707168
BM25,0.35066924557860524
LGD,0.3496692122583066
DFRee,0.3487144638182077
DFIC,0.3480236225808567
DLH,0.3468082761031862
DFR_BM25,0.3451596208511183
Hiemstra_LM,0.34417196970665465
PL2,0.34252586508924415
BB2,0.3413946771081717
XSqrA_M,0.3402806095235228
DFIZ,0.3383972049025813
IFB2,0.2608981758998753
DirichletLM,0.2056072441365424
CoordinateMatch,0.12340959145541809
Tf,0.010122690358294327
Dl,0.0005772910518467801
Null,0.0001518695219372791
