,tran_0,tran_0_fb_terms,tran_1,tran_1_fb_docs,map
10,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",2,0.44056103290245197
11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",3,0.42195554526052836
12,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",4,0.4532358720510079
13,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",5,0.43691118650080335
14,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",6,0.42223867500074064
15,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",7,0.3943201553568322
16,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",8,0.4009323547072247
17,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",9,0.4031109931505663
18,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",1,0.43485829340985427
19,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.QueryExpansion at 0x7ff1133af6f0 jclass=org/terrier/querying/QueryExpansion jself=<LocalRef obj=0x32c11d0 at 0x7ff1132b9fd0>>)",2,0.4413677642422003
