,0
XSqrA_M,0.32411659092661965
DPH,0.32332384845839146
BB2,0.31604326166113006
In_expB2,0.3157954617913236
DFReeKLIM,0.312322465452394
DFRee,0.312061106632667
InL2,0.3120319775964742
Js_KLs,0.3115538739233218
In_expC2,0.3114806971788176
InB2,0.3109749263063658
TF_IDF,0.3108782927520057
IFB2,0.3108531121772208
DFR_BM25,0.3108004302607206
BM25,0.31045992180142085
DFIZ,0.31011594798152964
DLH13,0.3088042824698029
DFIC,0.30823649165906203
LemurTF_IDF,0.30430384090215423
DirichletLM,0.3041185428079601
DLH,0.301854120386731
LGD,0.2986357126005083
PL2,0.2971439988489003
Hiemstra_LM,0.2654433213855803
CoordinateMatch,0.19255640304996635
Tf,0.0988353612411237
Dl,0.01782617073440186
Null,0.006953053135866335
